onTimeDeliveryRate,financialScore,defectRate,disputeFrequency,geopoliticalRiskFlag,totalShipments,averageDelayDays,daysSinceLastShip,activeShipmentCount,categoryRisk,riskScore,riskTier
86.06,75.0,4.32,1.49,0,294,1.84,24.5,1,1,13.47,low
12.49,0.41,22.47,19.49,1,5,19.68,172.4,42,3,92.34,critical
85.74,86.23,0.71,2.43,0,145,2.51,25.2,4,1,12.95,low
72.8,63.57,6.17,6.43,0,110,6.33,66.3,17,3,31.8,medium
93.67,93.48,1.29,2.23,0,102,2.5,16.6,6,1,10.61,low
30.8,21.13,18.57,10.4,1,15,9.5,79.3,34,2,67.93,high
12.95,14.77,22.62,17.52,1,7,18.71,165.6,49,1,85.87,critical
31.4,45.57,21.7,13.48,0,34,11.41,119.9,20,3,60.42,high
0.33,7.71,23.52,16.39,1,7,18.03,162.9,43,3,91.49,critical
95.23,91.53,0.44,2.31,0,250,1.28,3.3,0,2,8.11,low
5.81,12.95,22.48,18.66,1,5,19.93,156.2,46,3,91.25,critical
83.64,81.74,1.17,2.37,0,281,1.61,15.1,3,0,10.41,low
69.0,50.2,13.25,5.01,0,145,7.28,71.7,14,2,36.29,medium
43.5,28.59,14.95,12.9,1,47,13.46,89.0,24,2,64.72,high
41.06,30.64,16.34,10.01,0,33,11.22,133.2,24,1,54.59,medium
25.59,40.48,19.6,8.08,1,24,10.17,101.9,30,1,64.05,high
92.12,99.27,3.25,0.8,0,171,1.54,28.2,9,2,10.44,low
37.06,33.85,16.73,11.61,1,29,9.42,125.9,28,2,64.34,high
81.62,86.46,2.7,0.1,0,114,0.59,15.4,0,0,10.97,low
9.31,1.88,24.6,16.23,1,5,17.99,155.0,44,3,90.9,critical
68.83,65.46,8.12,7.07,0,129,4.85,58.5,14,2,30.67,medium
32.13,45.34,12.33,8.02,1,25,12.85,100.9,21,3,61.83,high
5.74,7.24,28.45,18.51,1,7,16.76,158.9,49,2,92.04,critical
71.0,57.01,14.41,5.12,0,79,6.22,63.1,16,3,36.76,medium
68.78,52.68,6.52,6.97,0,77,7.74,42.5,21,2,34.82,medium
65.72,63.55,13.77,8.67,0,70,3.78,53.7,12,2,35.02,medium
71.55,65.46,12.06,7.12,0,115,5.11,47.8,8,1,30.23,medium
55.69,49.9,10.49,6.74,0,91,6.98,58.1,15,1,37.83,medium
42.48,27.8,18.59,12.02,1,52,12.74,70.4,31,2,66.0,high
53.96,29.7,12.16,14.16,1,56,12.77,115.1,39,3,64.13,high
11.87,7.93,23.93,18.57,1,3,16.2,160.5,42,3,89.02,critical
3.84,9.21,25.42,19.11,0,2,17.03,169.2,47,3,84.62,critical
56.5,48.19,12.25,8.46,0,31,4.24,79.3,24,1,39.99,medium
63.16,51.56,6.26,7.93,0,126,4.67,26.0,13,1,31.78,medium
55.23,60.27,13.31,6.25,0,65,7.78,80.4,6,0,36.4,medium
74.62,71.92,13.66,5.42,0,73,5.77,68.5,6,3,32.21,medium
47.83,23.02,17.18,8.64,0,53,11.69,131.8,29,3,57.23,medium
44.57,25.36,14.13,9.28,1,53,12.17,69.1,35,3,63.8,high
50.61,29.41,19.0,13.41,1,54,11.08,134.9,33,2,65.38,high
4.45,2.99,23.15,18.85,1,6,16.14,159.7,49,3,91.79,critical
68.41,57.37,14.13,4.73,0,113,6.25,68.7,10,2,34.82,medium
8.18,13.29,26.43,18.42,1,4,18.46,166.7,48,3,91.91,critical
1.76,2.66,24.52,16.6,1,1,16.91,165.3,44,3,92.2,critical
64.87,67.44,11.75,9.68,0,67,7.52,27.3,23,2,36.65,medium
67.59,59.24,5.91,5.47,0,78,5.04,47.8,20,2,31.27,medium
75.74,58.26,11.22,4.03,0,112,5.85,52.2,11,2,30.83,medium
6.7,4.67,28.46,16.46,1,1,18.13,176.4,42,3,93.34,critical
2.06,14.03,28.64,18.56,1,3,17.26,176.9,41,3,93.19,critical
34.88,35.94,12.7,9.64,0,50,12.35,101.9,37,2,55.24,medium
95.73,87.08,2.24,0.81,1,153,2.41,26.3,8,1,18.68,low
62.81,47.45,5.66,4.46,0,97,7.32,75.2,21,1,34.3,medium
6.96,12.32,26.72,17.02,1,6,16.16,156.5,45,3,89.92,critical
37.77,44.16,15.46,13.21,0,34,10.47,97.9,38,1,53.94,medium
89.96,99.14,0.09,2.41,0,223,0.75,25.7,3,1,7.23,low
53.51,30.54,21.31,10.8,0,31,10.0,64.3,21,2,53.44,medium
91.15,85.05,1.34,1.16,0,149,1.58,29.4,9,2,12.85,low
59.2,72.1,10.09,4.23,0,52,7.77,28.0,8,2,32.72,medium
81.05,89.92,3.96,2.02,1,184,2.79,2.8,6,0,20.6,low
13.17,7.34,27.68,16.89,1,3,19.11,151.0,47,3,91.69,critical
6.56,1.68,23.46,19.36,0,2,19.77,173.8,45,3,86.18,critical
5.04,10.01,28.48,16.86,1,7,17.59,175.7,43,2,91.28,critical
48.84,22.02,20.92,9.07,1,18,11.48,112.2,35,1,64.86,high
99.46,76.64,2.92,0.29,0,120,1.13,12.3,5,0,9.58,low
80.79,95.42,2.51,2.06,0,240,0.38,13.7,8,0,9.23,low
54.75,23.47,12.83,11.41,0,19,12.82,75.5,32,3,55.1,medium
81.3,94.94,3.19,2.49,0,145,1.71,17.8,0,1,12.58,low
92.52,83.57,0.8,1.98,0,150,1.21,2.7,0,1,10.09,low
28.84,40.76,18.56,10.31,0,23,9.25,70.5,21,3,56.62,medium
93.28,96.11,0.3,1.82,0,133,1.86,5.7,3,1,8.27,low
90.25,90.78,2.51,0.99,0,253,2.8,28.6,8,1,10.38,low
91.62,96.91,2.03,0.87,0,114,1.36,18.5,3,2,10.39,low
93.1,81.24,4.01,0.06,0,111,0.58,26.4,7,0,10.81,low
26.04,41.74,19.12,12.44,1,36,13.68,83.4,39,2,69.27,high
74.74,64.18,11.84,6.52,0,126,5.33,29.7,13,1,29.35,low
6.02,9.98,26.48,16.34,0,5,19.59,165.4,42,3,84.13,critical
35.99,34.55,18.03,11.61,1,38,11.19,68.2,29,2,64.79,high
85.09,78.17,4.95,0.07,0,281,1.38,19.1,0,0,11.05,low
11.37,0.76,22.45,18.49,1,4,19.6,172.5,46,3,92.3,critical
69.28,56.11,10.78,8.42,0,100,5.87,70.7,8,3,36.3,medium
36.53,22.59,18.31,12.81,0,55,10.48,126.3,24,3,61.13,high
3.08,5.88,25.28,16.55,1,4,19.33,164.4,45,3,93.13,critical
12.81,11.57,28.42,18.19,1,7,16.07,157.3,44,3,90.02,critical
75.83,49.03,12.24,4.64,0,49,4.84,42.4,12,0,30.68,medium
5.55,13.92,26.23,18.84,1,7,17.29,164.5,48,3,91.71,critical
94.5,83.88,4.37,2.66,0,167,1.49,13.8,3,0,10.7,low
44.76,47.29,17.03,14.87,0,34,8.45,129.9,31,1,52.34,medium
90.35,75.25,0.25,0.73,0,158,1.25,8.1,6,1,11.7,low
3.78,7.35,22.29,17.64,1,3,18.42,170.8,48,3,91.71,critical
78.75,51.61,8.5,4.74,0,60,3.3,46.0,15,1,28.46,low
99.25,79.07,4.81,1.29,0,117,0.37,26.3,6,2,13.22,low
68.92,46.87,11.16,8.41,0,75,3.35,49.7,10,1,34.06,medium
87.24,79.68,0.27,1.18,1,226,1.15,9.3,0,1,18.39,low
52.58,38.78,20.95,13.54,0,39,13.31,97.0,25,2,56.29,medium
63.01,64.22,8.47,8.22,0,114,7.74,47.0,10,2,34.27,medium
73.74,62.39,8.53,8.18,0,44,3.19,42.6,23,2,31.39,medium
47.01,37.35,16.63,9.78,1,51,13.87,87.2,30,3,63.57,high
25.27,30.6,15.8,9.44,1,32,9.67,99.8,26,3,66.7,high
94.98,93.01,2.9,2.45,0,100,2.2,18.4,3,0,9.58,low
40.59,50.0,21.73,11.06,1,15,12.8,64.0,29,2,63.63,high
77.56,61.47,14.81,5.55,0,47,5.49,75.7,14,0,31.02,medium
8.22,5.28,29.12,17.93,1,2,18.58,160.0,49,3,94.39,critical
45.91,46.4,12.99,11.61,1,59,10.62,138.7,27,2,58.91,medium
8.03,10.9,23.09,16.51,1,3,19.72,160.7,49,3,90.59,critical
36.92,30.8,18.71,14.96,1,18,8.94,92.6,31,2,66.87,high
79.72,61.26,10.47,9.2,0,119,7.1,61.8,19,3,34.49,medium
92.78,92.2,1.34,0.37,0,164,2.12,7.4,3,2,9.96,low
2.61,5.39,24.36,19.68,1,3,16.01,168.0,44,3,92.48,critical
70.98,52.12,7.84,4.97,0,36,5.63,88.6,7,0,30.58,medium
1.73,12.51,25.95,19.83,1,3,18.02,160.2,42,3,93.08,critical
62.1,52.47,10.19,4.9,0,42,6.65,30.7,23,2,36.71,medium
85.04,90.13,1.64,2.36,0,180,2.76,26.9,1,2,13.61,low
10.1,8.85,25.49,16.74,1,7,18.5,172.4,47,3,91.05,critical
31.15,22.42,16.63,10.59,0,14,11.78,105.0,36,2,60.93,high
9.81,6.21,26.22,17.13,0,5,16.41,160.0,46,3,82.54,critical
13.34,12.75,29.63,16.47,1,1,18.55,170.5,40,3,90.94,critical
87.53,84.23,2.72,2.8,0,149,0.83,5.5,4,2,13.88,low
0.72,6.65,27.3,18.15,1,6,19.65,151.0,42,2,93.55,critical
86.53,95.02,1.04,1.7,0,219,2.78,0.6,6,0,8.43,low
27.19,33.86,18.68,12.28,0,32,10.83,73.3,22,3,60.24,high
12.35,7.44,23.06,19.88,1,1,17.84,151.8,49,3,90.63,critical
73.46,56.68,14.8,7.1,0,98,4.11,53.4,22,0,32.2,medium
52.37,40.07,14.61,13.59,0,40,12.27,67.5,24,2,51.79,medium
92.87,82.06,1.14,0.59,0,114,1.6,8.2,6,0,9.73,low
25.11,34.43,20.94,10.99,0,26,8.87,123.7,30,3,61.67,high
26.68,40.03,17.97,11.56,1,23,11.08,79.0,23,1,64.36,high
5.61,13.3,25.62,18.46,1,6,19.12,177.8,43,3,92.34,critical
44.02,33.43,18.62,14.75,1,18,11.02,101.0,38,2,66.69,high
0.86,14.74,25.19,16.82,1,3,17.04,171.4,48,1,88.49,critical
10.26,10.83,25.05,17.22,1,7,16.58,154.0,44,3,88.89,critical
34.84,42.41,20.79,11.92,0,28,11.52,124.9,20,1,56.61,medium
51.84,41.71,21.74,8.18,1,15,13.09,68.1,27,2,61.32,high
43.74,25.42,20.5,13.24,0,29,8.32,90.1,29,3,58.92,medium
99.88,88.64,2.4,1.76,0,187,2.75,29.4,7,1,9.78,low
85.84,82.48,4.77,1.68,0,290,2.25,6.4,9,0,11.68,low
84.03,81.4,0.17,1.86,0,285,1.66,16.3,3,2,12.34,low
87.2,83.91,0.89,1.49,0,155,2.51,10.0,3,1,12.11,low
86.73,79.85,2.82,2.81,0,223,0.68,8.0,7,0,11.44,low
11.91,10.99,26.28,19.28,1,3,17.09,173.8,48,3,91.22,critical
64.31,48.3,8.54,7.04,0,124,3.21,59.9,5,2,33.33,medium
88.91,79.21,3.71,0.28,0,276,2.37,9.2,1,0,10.08,low
93.84,89.58,2.98,2.7,0,105,2.73,22.8,8,0,11.36,low
89.51,98.93,3.07,2.25,0,280,0.31,19.7,3,0,6.19,low
60.04,47.62,13.73,9.18,0,32,3.37,29.3,15,0,36.66,medium
99.1,79.0,0.97,2.37,0,195,1.22,2.6,0,1,9.14,low
82.35,79.88,4.0,2.64,0,278,2.95,14.7,8,2,16.39,low
46.19,31.14,20.88,12.67,1,40,11.87,102.8,32,2,66.41,high
62.35,53.04,10.19,6.0,0,125,3.14,79.1,13,2,34.17,medium
26.5,45.42,18.25,8.62,0,49,9.57,131.1,26,3,56.9,medium
77.99,69.74,9.88,7.94,0,81,3.72,64.0,5,3,29.84,low
87.92,77.38,4.75,1.13,0,126,0.76,11.2,3,2,15.44,low
69.54,66.91,13.4,5.08,0,115,7.18,20.9,22,2,33.12,medium
87.51,99.53,0.9,2.64,0,242,0.29,24.3,0,2,8.72,low
46.9,38.3,21.61,9.44,0,47,9.92,65.0,30,3,54.76,medium
55.13,55.26,6.48,4.77,0,93,5.66,86.5,23,0,33.25,medium
72.66,63.09,13.2,9.1,0,134,6.03,44.3,20,2,34.45,medium
28.9,47.58,21.77,8.14,0,14,8.61,92.6,27,3,56.5,medium
72.83,57.13,9.12,4.2,0,49,5.24,71.0,16,2,32.06,medium
64.66,65.38,11.87,4.57,0,61,5.09,81.4,15,2,33.74,medium
57.79,48.71,8.27,9.18,0,131,7.36,58.5,22,3,40.7,medium
34.72,38.84,18.41,14.21,0,11,13.36,65.4,20,2,58.66,medium
66.04,61.96,6.39,4.96,1,132,6.07,31.3,15,2,38.22,medium
83.59,91.45,2.52,1.95,0,272,1.13,6.5,4,1,10.15,low
7.55,2.7,27.01,16.04,1,7,19.04,154.8,43,3,92.68,critical
11.01,5.94,29.22,18.9,1,2,18.69,158.0,44,2,92.48,critical
83.45,77.55,3.41,0.57,0,133,0.47,2.1,7,1,14.01,low
59.98,70.82,5.11,4.4,1,102,6.39,28.5,15,2,37.62,medium
28.75,38.9,13.61,12.37,0,31,12.48,105.8,22,1,55.73,medium
1.62,4.98,26.07,19.8,1,1,18.0,153.2,46,2,93.35,critical
35.23,22.09,18.12,10.17,0,13,8.22,108.0,22,3,58.73,medium
57.06,66.56,7.85,9.53,0,43,7.37,62.6,20,1,36.07,medium
91.87,97.38,0.13,0.91,0,237,1.29,15.8,6,1,6.56,low
39.73,39.53,12.23,9.81,1,39,10.6,135.7,29,3,61.93,high
10.85,7.04,24.9,18.89,1,1,19.42,168.3,47,3,92.55,critical
12.3,6.98,23.09,16.43,1,1,19.23,166.8,47,3,90.01,critical
40.55,23.29,17.86,13.54,1,15,13.67,109.0,38,2,70.12,high
12.2,6.31,26.07,17.88,1,1,17.45,166.2,41,3,90.71,critical
36.61,20.01,20.07,12.68,0,45,13.58,128.3,26,3,64.53,high
62.84,49.47,9.56,5.14,0,147,5.91,34.2,5,1,32.38,medium
7.91,8.05,22.43,17.21,1,7,16.84,160.3,44,1,86.31,critical
13.51,1.85,26.49,17.75,1,7,18.98,150.6,46,3,92.25,critical
63.77,56.62,10.1,7.5,0,112,4.11,27.8,23,1,33.01,medium
12.51,14.26,29.43,17.0,1,3,16.85,158.6,41,2,88.46,critical
78.68,68.28,5.51,8.76,1,110,5.58,29.8,9,2,35.28,medium
78.88,45.49,11.52,9.13,1,67,5.47,56.8,16,2,44.0,medium
5.89,14.93,28.12,16.15,1,2,16.99,163.0,44,3,90.52,critical
29.67,38.85,20.46,10.34,0,24,12.13,101.0,27,3,60.56,high
81.91,99.48,2.8,1.52,0,276,0.88,22.6,5,0,7.89,low
9.98,6.5,26.92,16.54,1,7,18.0,158.8,45,3,91.3,critical
61.75,67.44,8.53,9.76,0,40,7.71,80.2,6,2,36.15,medium
77.94,68.75,10.03,8.84,0,43,6.79,69.6,21,3,34.31,medium
29.33,22.85,18.26,12.87,1,49,13.02,132.6,37,3,73.46,high
93.02,87.78,3.65,1.68,0,110,1.08,3.1,2,1,11.02,low
91.14,88.39,3.79,0.45,0,232,2.81,21.5,4,1,10.76,low
12.86,2.09,25.45,16.64,1,5,18.0,179.0,40,3,90.9,critical
3.83,4.46,27.7,19.23,1,4,18.46,169.8,49,2,94.28,critical
72.36,69.13,5.2,9.34,0,101,7.92,40.7,6,2,30.19,medium
33.9,30.75,15.75,8.48,1,16,8.78,95.8,22,3,63.54,high
6.91,0.13,23.63,19.99,1,4,19.15,176.9,43,3,94.29,critical
97.61,80.1,1.84,1.71,0,204,2.18,1.2,4,1,10.09,low
60.02,49.43,6.69,7.32,1,39,6.1,30.6,8,2,43.8,medium
72.78,56.77,11.24,5.8,0,70,5.35,58.0,9,1,31.54,medium
78.0,67.6,7.42,6.1,0,144,6.39,61.3,23,1,27.63,low
49.85,49.94,13.33,10.66,1,32,11.69,98.8,36,3,59.25,medium
30.49,46.93,12.62,13.48,0,32,8.56,75.7,35,3,54.67,medium
58.67,45.65,11.49,7.92,0,100,3.37,34.4,5,3,38.05,medium
30.45,34.93,18.46,14.88,0,29,9.84,104.5,39,3,62.03,high
79.82,67.54,12.73,9.18,1,123,7.91,46.2,24,1,40.2,medium
31.7,48.58,16.8,14.97,1,43,13.43,127.9,35,1,66.07,high
79.46,50.95,9.29,4.41,0,83,6.0,22.1,12,2,30.5,medium
94.86,78.01,0.05,0.42,0,280,2.95,5.2,3,1,9.04,low
8.36,4.32,29.25,16.67,1,4,18.04,170.2,44,3,93.44,critical
85.45,84.73,3.66,0.74,0,288,0.69,27.2,7,1,11.1,low
98.15,82.1,1.23,1.91,0,177,1.12,20.7,5,2,10.99,low
74.14,57.18,5.09,5.27,0,89,7.28,49.9,14,2,30.48,medium
87.62,85.82,2.89,2.53,0,217,1.05,21.6,7,0,10.67,low
99.4,92.14,3.23,2.4,0,208,0.06,7.5,4,1,7.34,low
45.85,25.46,17.75,13.36,0,42,8.56,133.1,33,0,54.47,medium
1.72,14.13,22.02,19.4,1,2,16.03,174.8,42,3,89.89,critical
55.32,61.92,9.87,7.76,0,134,4.78,53.4,17,3,36.8,medium
97.9,86.45,2.62,1.21,0,244,0.7,10.1,7,0,6.68,low
57.74,71.15,13.74,4.79,1,119,4.33,54.3,22,2,41.94,medium
35.55,42.28,15.82,11.07,0,38,13.81,133.1,20,3,57.83,medium
14.96,14.13,28.79,16.18,1,4,19.4,174.4,45,3,90.76,critical
81.16,76.04,0.45,1.61,0,161,1.75,9.0,5,0,12.97,low
93.88,86.28,3.26,1.01,1,157,2.65,25.1,8,0,18.54,low
9.59,2.51,25.15,17.59,1,5,17.32,152.3,44,2,89.86,critical
2.59,13.01,23.26,18.06,1,1,16.3,173.4,41,3,89.87,critical
29.57,35.46,13.85,13.15,0,51,13.99,65.6,38,2,59.03,medium
52.82,30.2,19.03,14.64,0,28,10.66,103.6,33,3,58.11,medium
90.74,81.21,3.38,2.47,0,246,2.57,22.2,4,1,12.64,low
63.94,67.48,7.49,4.39,0,57,6.54,44.0,5,3,32.02,medium
89.21,87.64,0.66,0.69,0,149,0.41,11.7,5,1,9.5,low
6.24,0.47,22.4,18.6,1,2,19.64,174.6,45,3,93.53,critical
81.39,83.83,0.85,0.03,0,224,2.56,13.5,0,0,10.26,low
9.62,6.29,28.03,17.17,1,7,19.97,154.5,44,3,93.26,critical
11.87,9.74,27.55,16.22,0,2,17.91,157.4,47,3,82.58,critical
61.49,56.4,12.96,9.91,0,34,3.93,30.1,9,2,37.28,medium
80.47,80.12,1.71,1.16,0,299,2.01,1.8,1,1,11.93,low
2.76,11.63,28.09,17.01,1,1,16.29,167.9,41,3,91.69,critical
96.59,89.9,2.83,0.65,0,231,2.39,1.1,8,1,8.56,low
11.15,2.85,23.68,17.44,0,2,16.46,156.6,40,3,81.34,critical
86.49,77.25,0.18,1.38,1,246,2.85,10.9,8,2,21.82,low
36.34,26.8,17.91,10.3,0,52,8.91,138.0,23,2,56.92,medium
7.35,9.59,24.63,18.99,1,6,19.66,152.5,40,3,91.95,critical
99.37,99.56,1.07,0.62,0,269,0.11,21.2,1,0,2.06,low
76.74,58.01,11.11,7.82,0,42,5.31,32.3,21,2,33.46,medium
84.91,90.9,2.03,0.81,0,144,0.1,23.1,1,0,9.04,low
75.53,63.29,8.27,8.55,0,98,5.13,60.1,8,1,29.21,low
27.48,46.93,21.35,9.64,1,44,9.21,128.0,37,2,65.7,high
9.27,1.09,27.24,16.48,1,3,19.23,163.3,44,3,93.37,critical
86.13,90.02,2.64,0.17,0,177,2.25,29.7,4,1,11.47,low
9.5,7.3,29.77,16.29,1,1,19.89,176.7,49,2,93.06,critical
91.51,79.38,2.49,0.59,0,214,0.51,21.4,8,2,12.27,low
74.46,69.62,8.05,8.39,0,32,5.49,89.8,6,3,32.39,medium
12.48,0.43,25.62,18.48,1,5,16.24,167.3,47,3,91.53,critical
82.62,91.59,0.83,0.45,0,102,1.01,16.4,7,0,10.12,low
1.81,4.32,24.32,17.08,1,2,19.42,173.5,43,2,92.3,critical
9.22,11.21,22.11,17.03,0,4,17.89,156.4,43,3,80.39,critical
38.57,32.12,19.26,10.47,0,47,11.53,104.6,21,2,56.92,medium
37.46,48.35,20.69,8.06,0,52,13.26,124.4,35,2,56.23,medium
71.79,54.85,13.29,5.29,0,53,6.75,68.6,20,2,36.31,medium
97.26,90.08,4.41,1.55,0,294,0.43,29.0,9,0,6.93,low
53.7,40.54,16.33,10.6,1,38,13.02,74.2,21,2,59.12,medium
28.31,35.68,19.01,9.1,0,13,12.5,138.0,25,1,58.5,medium
70.64,56.38,11.86,4.63,0,87,6.33,50.5,20,1,32.85,medium
65.37,46.07,10.08,8.57,0,120,6.18,34.9,13,1,35.57,medium
83.02,90.39,2.24,2.32,0,213,1.96,25.5,0,0,10.57,low
6.22,3.72,24.22,16.06,1,1,19.5,167.7,48,3,92.55,critical
82.55,93.09,1.29,0.21,0,279,2.77,1.3,5,3,12.16,low
29.76,30.75,19.15,12.56,0,22,9.94,64.3,21,3,59.91,medium
8.23,0.21,25.42,18.15,1,4,17.19,162.8,45,3,92.56,critical
68.55,61.51,11.47,7.36,1,81,7.98,40.2,11,1,41.7,medium
82.73,89.98,1.32,2.85,0,270,0.09,6.8,1,0,8.33,low
40.06,30.29,17.61,11.8,0,41,13.72,60.7,20,2,57.15,medium
64.38,74.53,5.22,9.47,0,102,6.22,53.2,15,2,31.02,medium
28.74,37.62,12.77,10.68,1,52,13.82,84.5,31,1,63.5,high
37.29,42.72,19.53,11.76,1,27,9.83,78.9,23,2,62.9,high
9.24,7.98,29.26,16.68,1,1,16.59,166.1,41,3,91.43,critical
55.67,67.03,6.67,7.37,1,66,5.66,53.0,10,0,38.98,medium
95.8,96.84,0.66,0.82,0,174,2.23,28.5,8,0,6.5,low
45.36,43.16,16.23,12.68,0,34,13.8,121.1,32,2,55.91,medium
87.72,89.5,4.95,2.92,0,254,0.13,2.4,3,1,10.68,low
8.59,14.87,24.08,19.26,1,2,18.77,168.5,43,3,90.72,critical
9.01,12.51,27.49,18.1,1,7,17.18,153.6,43,1,88.04,critical
64.17,59.67,10.52,6.64,0,95,6.7,80.8,19,1,34.78,medium
4.28,5.91,23.23,19.28,1,4,16.66,159.6,49,3,91.89,critical
90.05,87.51,4.5,0.6,0,278,0.63,29.9,9,0,8.89,low
82.33,82.87,0.76,0.81,0,252,2.65,12.8,1,0,10.33,low
57.5,63.13,8.58,9.42,0,104,4.08,62.0,12,0,32.1,medium
10.32,10.19,22.86,19.34,0,2,18.7,171.4,49,2,81.82,critical
14.01,2.05,27.42,18.04,1,4,19.99,154.2,42,2,91.76,critical
80.22,80.65,2.22,2.39,0,152,0.99,16.1,6,1,14.8,low
6.04,11.09,26.17,19.53,1,6,16.82,155.5,49,2,90.71,critical
12.38,7.07,22.19,17.88,1,3,19.75,160.2,47,3,90.42,critical
56.57,54.56,14.79,5.14,0,57,5.24,40.5,11,1,36.7,medium
53.77,42.91,18.18,11.32,0,29,11.12,99.2,21,1,50.09,medium
70.61,68.43,10.49,8.11,0,61,6.58,76.4,6,2,33.08,medium
78.91,46.84,7.07,8.0,0,104,7.91,55.7,24,0,32.03,medium
69.69,71.0,5.53,9.49,0,100,5.48,34.2,16,2,29.88,low
64.18,54.45,6.97,7.97,1,38,4.3,26.3,14,3,43.09,medium
91.93,94.96,1.78,0.05,0,237,0.67,7.9,2,0,5.12,low
11.05,3.81,27.18,16.97,0,3,19.8,155.8,42,3,84.71,critical
49.1,47.0,15.51,9.29,0,51,12.57,83.6,21,2,49.69,medium
42.83,39.29,14.75,9.69,0,25,8.53,61.1,39,3,52.49,medium
3.09,4.71,28.0,18.05,1,7,17.64,151.2,48,3,94.25,critical
0.1,10.93,28.36,19.34,1,5,16.04,153.4,45,3,93.49,critical
50.82,22.02,17.47,9.18,1,43,10.21,106.0,28,3,63.75,high
14.13,13.78,29.92,19.27,1,5,19.8,153.4,41,3,92.51,critical
5.04,9.86,22.88,16.88,1,2,19.47,154.7,49,1,88.58,critical
83.81,76.92,3.81,0.95,0,228,1.26,12.6,4,2,14.95,low
61.99,45.15,10.07,7.75,1,139,5.11,55.9,18,1,44.04,medium
13.35,1.08,23.91,19.3,1,5,19.53,164.3,40,3,92.18,critical
87.17,83.95,2.42,2.75,0,119,2.76,21.1,8,1,14.72,low
51.11,44.46,17.56,13.07,1,27,8.95,109.0,29,1,58.57,medium
96.63,75.97,4.31,0.92,0,197,0.03,23.2,4,1,11.1,low
7.25,10.51,26.87,16.51,1,5,16.39,152.2,49,2,89.05,critical
78.58,52.73,10.83,9.62,0,113,4.78,65.6,9,1,31.96,medium
0.27,0.95,29.16,19.36,1,4,16.26,162.8,47,3,96.14,critical
10.09,13.89,26.07,18.11,1,3,17.06,152.8,48,3,89.93,critical
1.45,8.63,29.41,19.79,1,6,17.76,154.9,47,3,95.53,critical
86.98,80.74,3.38,1.14,1,276,0.39,10.6,0,0,17.27,low
42.02,30.25,17.97,8.43,1,23,10.52,112.0,38,1,62.78,high
89.24,97.54,5.0,0.22,0,289,0.84,1.6,9,0,6.66,low
81.42,80.84,3.03,1.85,0,132,2.84,23.2,1,0,14.41,low
73.8,62.67,5.23,9.23,0,47,3.96,50.3,24,0,28.32,low
72.38,62.77,11.76,4.11,0,65,7.82,53.5,21,2,33.68,medium
2.28,10.27,25.96,17.13,1,5,18.1,174.7,43,3,92.45,critical
29.84,42.06,12.81,10.81,1,39,10.39,126.9,26,3,63.86,high
3.78,13.93,29.51,18.41,1,1,16.7,173.1,43,3,92.93,critical
7.77,10.05,24.24,19.56,1,1,17.09,176.0,46,3,91.41,critical
60.01,60.86,10.21,6.11,0,41,5.49,39.6,9,0,32.0,medium
4.93,9.51,25.04,16.38,1,4,17.91,158.3,47,3,91.04,critical
31.07,32.64,17.65,13.53,1,41,12.08,76.4,24,2,67.28,high
39.07,48.76,15.84,12.41,1,57,9.71,86.5,33,2,60.52,high
81.15,84.27,2.22,2.82,0,121,2.73,22.4,6,0,14.43,low
87.44,94.28,4.34,2.4,0,232,2.74,9.9,8,2,13.1,low
72.53,70.5,5.32,9.34,0,86,7.05,81.8,21,2,31.75,medium
86.08,75.48,0.21,0.86,0,123,0.91,26.7,6,0,11.98,low
42.46,28.24,17.99,9.0,1,55,9.44,93.8,20,3,63.08,high
58.58,72.46,9.66,5.03,0,95,6.31,88.0,24,2,34.15,medium
74.24,54.25,6.08,7.76,0,63,3.75,26.6,5,2,29.69,low
88.81,94.85,1.7,0.87,0,225,1.42,10.9,8,1,8.68,low
50.45,25.69,16.98,10.16,0,55,11.72,134.3,29,2,55.55,medium
35.78,49.69,16.34,9.58,0,12,13.22,75.8,38,3,56.1,medium
65.74,55.33,13.49,9.99,0,120,5.81,56.2,18,1,36.78,medium
77.73,74.68,8.78,5.53,1,34,4.12,54.5,19,1,34.41,medium
31.74,29.86,17.99,14.11,0,29,8.6,88.8,29,2,58.83,medium
93.18,75.98,1.74,2.56,0,109,2.82,3.2,7,0,12.78,low
72.52,46.29,6.81,9.0,0,103,5.74,55.6,22,1,33.79,medium
5.25,9.04,29.5,19.41,1,6,18.2,176.2,47,2,93.87,critical
31.23,31.38,19.1,8.08,0,52,13.93,86.4,22,3,59.78,medium
64.23,58.19,8.7,9.63,1,74,6.71,60.2,19,2,44.83,medium
9.66,14.22,28.51,19.13,1,6,18.3,169.7,48,2,91.36,critical
73.7,59.52,10.0,4.19,0,70,4.85,62.8,7,1,29.1,low
8.99,1.55,29.2,17.3,1,5,19.69,172.5,48,3,95.44,critical
29.46,48.46,17.24,12.88,0,30,12.25,86.5,22,3,57.91,medium
6.16,5.93,24.79,16.03,0,6,19.25,173.2,49,3,84.4,critical
30.62,48.43,21.14,8.63,0,50,10.18,101.5,29,3,56.74,medium
0.76,5.25,26.98,18.57,1,3,17.71,171.4,47,2,93.59,critical
60.74,63.28,6.51,9.78,0,65,7.45,34.1,15,1,34.07,medium
