currentStock,averageDailyDemand,leadTimeDays,demandVariance,supplierRiskScore,safetyStock,reorderPoint,incomingStockDays,pendingOrderQty,isCriticalItem,riskScore,riskTier
1530.57,123.27,17.39,7.51,3.83,494.3,1566.4,0.0,0.0,0,3.92,low
1495.03,155.29,21.52,68.04,41.17,523.84,2194.95,0.0,0.0,0,18.81,low
8.25,8.46,42.24,123.24,75.61,46.79,225.39,0.0,0.0,0,67.11,high
45.66,117.15,41.15,123.62,87.15,1110.33,3520.95,23.2,872.02,1,80.58,critical
78.7,94.63,52.64,122.57,80.99,334.57,2825.09,0.0,0.0,1,77.65,high
1328.81,130.39,12.11,51.77,26.91,776.58,1565.83,0.0,0.0,0,12.33,low
2979.75,184.56,18.19,61.35,37.51,1796.05,3474.99,14.8,963.76,0,12.12,low
1520.91,180.35,14.02,61.53,50.51,582.17,1846.82,5.7,3460.29,0,10.62,low
15.3,24.84,52.64,116.38,78.93,121.15,774.95,0.0,0.0,1,80.6,critical
42.34,26.38,49.38,126.0,80.41,154.79,806.08,0.0,0.0,1,75.63,high
971.42,134.89,37.56,69.22,69.84,1118.54,3651.56,27.6,2361.01,0,34.35,medium
21.07,35.1,55.07,137.04,97.69,301.43,1267.75,0.0,0.0,0,74.81,high
545.99,195.7,45.4,145.16,85.57,1915.13,6358.05,0.0,0.0,1,71.7,high
2568.44,77.3,17.95,16.38,24.18,431.83,1125.63,0.0,0.0,1,17.84,low
777.82,116.44,41.02,90.69,67.36,1149.21,3537.39,0.0,0.0,0,45.99,medium
889.65,116.14,29.27,78.15,31.43,724.06,2423.99,3.8,596.29,0,23.66,low
65.96,68.64,49.04,147.08,93.03,237.54,1920.58,44.9,1252.89,1,76.09,high
3270.07,184.98,9.88,19.55,19.79,573.11,1486.6,9.0,1476.33,0,2.64,low
25.32,23.85,50.52,111.01,82.79,163.81,766.28,0.0,0.0,1,79.75,high
1545.45,165.98,23.54,28.51,22.63,992.99,2946.63,0.0,0.0,1,26.47,low
8.98,92.66,54.5,111.7,75.23,446.92,2972.01,0.0,0.0,1,83.68,critical
3439.05,80.76,12.43,17.84,6.93,554.29,1056.23,0.0,0.0,0,5.14,low
6742.3,167.16,5.56,7.56,18.27,1590.1,2055.0,0.0,0.0,0,3.48,low
111.38,71.38,52.27,118.4,84.36,660.62,2526.16,0.0,0.0,1,79.58,high
132.96,62.12,31.98,82.34,63.19,223.46,1216.85,1.4,1003.28,0,46.61,medium
1110.12,145.04,45.26,83.86,76.56,999.14,4281.14,0.0,0.0,0,35.49,medium
4204.53,173.81,9.49,23.4,14.13,1200.31,2025.23,0.0,0.0,0,4.58,low
174.83,178.89,45.14,128.86,97.11,963.46,5000.98,0.0,0.0,1,76.61,high
1475.72,149.55,26.04,69.59,78.35,1438.41,3385.69,0.0,0.0,0,28.61,low
201.79,35.87,37.38,118.08,73.75,274.18,944.54,0.0,0.0,1,57.38,medium
4117.86,177.27,11.8,0.97,23.64,1025.2,2071.34,0.0,0.0,0,4.48,low
5005.74,165.83,10.23,3.11,8.29,745.23,1593.73,0.0,0.0,0,2.58,low
383.65,179.56,48.03,126.01,87.93,1589.76,5901.81,0.0,0.0,1,73.45,high
3052.14,89.6,16.77,6.3,13.36,633.24,1384.47,0.0,0.0,0,4.68,low
146.33,22.16,26.47,107.73,76.94,208.52,501.8,0.0,0.0,0,45.86,medium
173.53,26.53,26.25,80.68,56.57,254.3,602.59,14.6,321.8,0,41.29,medium
3820.3,177.64,25.33,70.86,30.21,1276.96,3526.77,22.3,1575.34,0,10.49,low
5555.66,199.94,7.12,4.14,22.42,1195.82,1907.59,0.0,0.0,0,3.89,low
23.34,28.59,50.88,122.8,87.62,207.92,935.21,0.0,0.0,1,81.71,critical
149.26,60.54,58.2,129.1,93.13,512.18,2273.88,0.0,0.0,1,77.59,high
147.64,80.05,51.29,118.77,97.13,776.27,2829.41,0.0,0.0,1,80.23,critical
780.16,181.06,34.12,88.31,63.65,1035.25,4123.87,0.0,0.0,0,39.53,medium
1911.74,67.15,16.39,22.53,6.36,543.25,1093.46,0.0,0.0,0,6.97,low
297.24,87.94,49.8,87.76,66.63,275.02,2464.52,0.0,0.0,1,52.44,medium
25.8,22.97,41.12,142.17,85.1,170.94,643.32,0.0,0.0,1,78.75,high
5912.77,101.46,12.79,25.34,23.24,975.23,1624.17,0.0,0.0,0,7.49,low
922.8,129.71,28.78,59.49,28.03,425.11,2291.36,0.0,0.0,0,23.46,low
3731.81,134.52,13.88,18.52,13.36,598.48,1532.11,0.0,0.0,0,5.11,low
7993.53,172.23,11.02,9.45,23.77,1362.33,2311.73,0.0,0.0,0,4.98,low
253.05,9.47,34.22,26.34,37.2,87.63,249.75,0.0,0.0,0,21.03,low
888.77,22.42,18.26,14.29,23.32,180.12,384.81,0.0,0.0,0,12.88,low
461.75,39.88,34.71,40.38,41.29,183.87,875.9,0.0,0.0,1,40.09,medium
317.26,62.73,28.79,68.9,70.43,281.77,1184.64,0.0,0.0,0,37.47,medium
65.54,73.46,59.75,136.19,77.96,238.1,2432.91,0.0,0.0,1,77.13,high
887.5,133.22,48.48,79.0,74.85,1199.47,4429.01,0.0,0.0,0,44.24,medium
1087.48,70.38,19.61,22.55,38.56,401.3,1091.26,0.0,0.0,1,21.15,low
600.09,86.05,29.27,87.68,67.84,679.84,1939.12,0.0,0.0,0,39.76,medium
1305.51,87.45,16.38,76.07,50.22,645.78,1361.8,0.0,0.0,0,19.39,low
526.32,193.43,36.79,66.46,63.08,829.15,4387.28,0.0,0.0,1,52.67,medium
86.16,28.17,36.55,98.76,72.76,169.78,684.49,0.0,0.0,0,55.13,medium
234.85,180.35,45.82,143.06,91.51,1166.43,5298.48,0.0,0.0,1,76.17,high
2361.98,141.37,14.18,2.15,21.17,512.57,1514.64,0.0,0.0,0,4.61,low
487.76,89.05,23.8,23.56,20.18,402.87,1462.76,0.0,0.0,0,20.77,low
4646.13,145.34,18.14,15.48,24.14,808.43,2126.82,0.0,0.0,0,6.59,low
1905.11,179.79,24.32,22.45,44.98,921.58,3107.43,0.0,0.0,0,17.1,low
101.59,188.95,59.6,121.3,76.62,1579.69,7210.73,0.0,0.0,1,78.79,high
1093.05,158.38,26.89,73.81,77.05,1444.11,3573.46,0.0,0.0,0,37.72,medium
62.21,83.72,57.2,117.55,94.61,371.75,2766.07,0.0,0.0,0,71.89,high
216.45,44.24,10.91,33.52,42.05,142.39,383.71,9.4,346.37,0,21.16,low
2617.06,154.54,18.66,39.04,31.41,928.82,2370.8,0.0,0.0,0,9.29,low
813.4,126.64,33.46,105.76,76.48,812.26,2930.89,6.5,993.14,0,33.26,medium
2511.61,142.27,7.14,29.45,2.48,457.87,965.6,3.7,1584.91,0,0.0,low
15.45,9.01,27.33,93.75,55.01,27.7,150.77,20.2,109.55,0,48.76,medium
458.84,67.27,25.73,91.1,61.04,517.73,1383.19,24.8,1155.82,1,46.17,medium
976.75,175.47,41.69,75.2,70.28,1483.66,5141.27,0.0,0.0,0,43.28,medium
51.41,7.73,45.01,70.8,77.88,61.55,235.48,12.1,90.15,1,52.83,medium
1887.5,109.59,11.77,17.3,5.82,332.56,977.66,0.0,0.0,0,4.16,low
26.55,8.79,31.91,80.08,70.64,31.55,171.88,7.5,131.4,0,40.54,medium
515.16,199.12,44.73,138.88,87.4,1832.51,6285.58,0.0,0.0,0,61.47,high
487.58,122.05,32.81,92.02,67.4,923.22,2925.62,13.3,795.03,0,47.15,medium
125.52,37.1,39.61,78.4,73.29,132.9,867.68,20.7,588.66,0,40.36,medium
18.99,15.8,41.97,142.52,91.43,85.94,417.56,0.0,0.0,1,77.56,high
3419.9,111.95,14.74,1.58,22.89,652.0,1477.11,0.0,0.0,0,4.88,low
139.7,169.55,47.46,147.85,98.48,1230.12,5253.42,0.0,0.0,1,80.95,critical
903.44,76.01,11.31,76.55,47.47,529.39,959.11,8.4,986.24,0,16.86,low
970.13,158.41,30.91,75.04,70.92,958.82,3406.83,16.7,889.3,0,29.13,low
560.74,27.99,5.94,9.52,19.69,178.52,261.66,0.0,0.0,0,7.24,low
232.99,198.53,59.99,147.18,91.2,1609.83,7564.59,0.0,0.0,0,69.23,high
378.43,48.44,18.28,43.41,29.76,201.93,644.63,9.8,830.91,0,20.23,low
4042.76,139.35,8.42,12.68,4.93,692.51,1279.36,0.0,0.0,0,2.81,low
347.52,56.84,39.39,115.26,59.85,343.01,1462.45,0.0,0.0,1,48.16,medium
166.31,180.64,44.21,138.01,85.82,1365.35,5358.5,0.0,0.0,1,77.39,high
49.12,59.54,41.39,139.03,85.54,222.02,1454.22,0.0,0.0,1,76.98,high
119.95,81.58,42.28,119.51,99.52,743.19,2467.85,0.0,0.0,1,80.19,critical
64.96,13.69,43.62,75.59,54.24,73.55,372.1,20.7,72.7,1,50.31,medium
25.79,131.4,45.98,131.88,77.41,1148.29,4168.87,0.0,0.0,1,82.68,critical
890.41,110.43,42.21,69.8,58.34,829.65,3160.59,0.0,0.0,0,33.14,medium
2662.15,47.79,7.99,3.04,19.32,443.64,634.44,0.0,0.0,0,4.15,low
351.25,68.7,33.42,114.93,54.33,566.24,1714.19,0.0,0.0,1,57.92,medium
549.31,22.98,18.33,67.81,41.43,226.0,436.56,17.0,334.12,0,17.17,low
2748.47,164.92,17.54,10.06,11.59,590.06,2036.44,0.0,0.0,0,4.46,low
128.96,57.52,48.08,119.85,79.46,444.98,1827.74,0.0,0.0,1,74.56,high
201.5,45.01,31.12,112.99,64.55,175.39,875.86,0.0,0.0,0,37.75,medium
595.89,134.25,38.53,108.06,69.18,608.01,3194.15,0.0,0.0,0,38.3,medium
576.22,119.37,30.87,107.4,76.08,605.31,2447.65,10.4,844.39,0,36.26,medium
1298.8,66.24,11.59,47.52,26.29,610.28,993.99,0.0,0.0,0,13.31,low
1819.19,49.49,14.82,24.3,2.09,339.56,706.15,4.4,793.61,0,3.15,low
262.48,189.06,47.34,114.82,86.92,1406.59,5881.31,0.0,0.0,1,74.0,high
184.2,190.89,50.69,130.89,91.05,1785.52,6624.01,0.0,0.0,0,68.52,high
159.32,193.67,49.0,149.2,86.97,622.98,5367.95,0.0,0.0,1,74.52,high
57.05,137.55,51.7,137.51,77.35,747.03,4302.71,0.0,0.0,1,81.79,critical
4573.64,155.76,19.24,63.11,30.58,1534.09,3032.7,0.0,0.0,1,21.1,low
330.63,49.08,38.41,109.68,56.0,456.74,1399.38,9.7,877.39,1,51.54,medium
6284.03,119.3,18.68,29.43,7.15,969.74,2084.04,18.6,745.4,0,5.46,low
333.92,33.65,10.35,66.24,23.83,188.61,362.71,7.2,357.36,0,14.11,low
626.54,21.29,10.15,13.12,4.66,161.75,269.84,0.0,0.0,0,9.31,low
212.01,20.38,24.49,58.85,47.26,119.17,368.65,0.0,0.0,0,28.58,low
755.81,173.94,34.94,70.42,74.58,663.86,3702.79,30.3,2745.23,0,31.2,medium
1195.82,136.98,39.28,101.03,79.15,1011.77,3702.39,0.0,0.0,0,35.77,medium
1251.82,92.24,11.45,26.27,41.59,516.51,1044.68,9.3,1015.92,0,6.87,low
119.47,55.66,42.98,113.05,56.15,167.98,1364.18,25.9,609.06,0,46.95,medium
982.15,112.48,26.16,73.65,60.89,927.06,2398.31,0.0,0.0,1,39.28,medium
427.12,172.07,48.03,116.94,76.8,1449.22,5581.4,0.0,0.0,1,70.14,high
2165.76,53.2,12.59,28.14,0.43,380.39,715.25,0.0,0.0,0,8.08,low
7.77,93.25,40.83,147.17,95.97,444.53,2348.38,0.0,0.0,1,84.41,critical
2397.98,186.25,19.35,56.1,51.54,1208.06,3009.57,10.4,2519.13,0,12.67,low
304.81,133.44,50.75,112.95,98.94,1147.74,4533.96,0.0,0.0,0,66.15,high
38.16,50.09,42.62,123.97,77.15,345.07,1412.51,0.0,0.0,1,79.36,high
1047.73,197.74,36.72,69.61,79.49,1076.61,4706.83,24.4,3770.94,1,40.93,medium
1503.28,128.32,10.56,44.27,20.1,550.1,1227.44,8.5,2025.44,0,4.79,low
556.74,101.01,20.55,66.28,48.55,381.38,1419.17,0.0,0.0,0,27.38,low
4528.69,156.78,14.5,17.58,4.07,699.79,1836.73,0.0,0.0,0,3.77,low
17.71,21.46,44.73,123.27,87.41,136.93,616.86,0.0,0.0,1,80.31,critical
5599.94,166.68,16.83,1.05,23.91,1610.48,3012.9,1.3,1289.57,0,0.8,low
664.48,32.78,30.27,35.76,40.24,233.45,729.59,7.9,650.44,1,28.24,low
146.59,124.44,48.05,123.69,93.01,853.18,3842.83,24.4,1008.94,0,67.85,high
6119.08,196.54,12.02,4.34,14.74,1111.03,2291.83,1.3,2861.01,0,0.0,low
738.2,34.37,18.85,25.88,9.55,109.17,433.16,0.0,0.0,1,22.7,low
0.64,5.24,43.48,134.37,82.68,20.53,134.45,0.0,0.0,0,72.77,high
1328.68,118.38,10.19,24.79,48.97,1041.39,1644.31,0.0,0.0,0,13.2,low
1758.42,199.46,29.18,64.76,34.71,765.43,3675.93,0.0,0.0,0,21.34,low
6095.84,95.93,13.52,29.2,2.87,895.24,1543.58,0.0,0.0,0,5.8,low
4666.34,172.97,30.73,23.19,41.95,1691.46,4349.05,0.0,0.0,0,10.74,low
107.9,41.59,55.13,138.57,98.13,360.34,1506.84,0.0,0.0,0,67.45,high
5674.05,147.8,6.5,29.06,6.53,962.55,1442.72,0.0,0.0,0,4.01,low
1433.2,107.31,21.21,43.71,49.03,946.11,2083.99,0.0,0.0,1,29.22,low
1957.39,123.76,26.3,55.77,29.12,1043.51,2671.16,0.0,0.0,0,17.22,low
99.7,103.89,44.37,146.0,94.77,688.08,2993.17,0.0,0.0,0,70.63,high
129.34,29.85,47.39,110.15,62.05,153.87,861.21,33.3,467.1,0,43.66,medium
420.2,159.03,44.91,129.37,96.34,1408.02,4979.04,0.0,0.0,1,73.43,high
1714.51,197.16,31.36,115.94,68.25,1886.79,4978.43,0.0,0.0,0,33.79,medium
6.35,12.35,50.57,138.47,87.33,118.49,430.87,0.0,0.0,0,73.46,high
151.22,113.95,47.7,143.52,78.95,1012.18,3730.13,0.0,0.0,1,78.92,high
1788.81,38.27,15.59,13.22,1.12,376.4,674.7,0.0,0.0,0,6.36,low
179.82,25.56,32.69,102.89,77.35,194.14,611.9,0.0,0.0,0,40.42,medium
94.68,167.91,48.92,118.48,97.53,811.4,4918.66,0.0,0.0,1,79.08,high
96.75,9.24,28.34,25.17,36.69,39.11,170.11,0.0,0.0,0,27.94,low
20.44,31.64,40.92,142.64,87.18,143.16,790.52,0.0,0.0,1,79.45,high
306.39,175.15,41.98,120.12,83.24,1311.08,4987.44,0.0,0.0,1,72.17,high
83.09,44.11,41.25,118.66,99.95,439.7,1349.49,0.0,0.0,1,79.09,high
615.45,94.16,20.78,55.92,35.4,312.11,1290.52,0.0,0.0,0,23.56,low
1477.59,88.94,13.43,37.96,35.31,680.21,1277.48,0.0,0.0,0,11.15,low
1567.43,147.35,7.18,19.07,4.93,484.71,1013.72,0.0,0.0,0,3.1,low
95.87,147.74,58.71,132.41,81.17,806.83,5143.56,0.0,0.0,1,80.66,critical
47.27,49.42,54.5,117.55,76.64,182.89,1529.34,0.0,0.0,0,66.67,high
485.84,194.84,42.28,144.59,78.88,1720.59,5839.88,0.0,0.0,1,70.6,high
477.86,113.4,31.04,79.24,57.01,443.74,2203.86,14.1,1558.9,1,40.45,medium
801.07,102.08,38.47,86.18,59.48,899.76,2863.09,0.0,0.0,0,38.43,medium
159.09,25.76,33.58,99.9,57.15,199.29,631.82,0.0,0.0,1,52.45,medium
1242.77,21.2,15.07,17.06,18.96,202.53,362.26,0.0,0.0,0,13.94,low
261.66,155.18,55.46,123.13,90.8,1305.83,5609.06,0.0,0.0,1,77.36,high
178.63,199.53,40.48,122.22,92.37,1944.39,5983.09,0.0,0.0,1,76.72,high
964.56,147.5,47.72,69.84,78.5,943.33,4462.56,28.0,1678.56,1,43.53,medium
101.79,126.81,51.31,148.51,83.53,996.28,4249.9,0.0,0.0,1,81.57,critical
1403.67,161.6,26.06,99.43,72.18,1262.89,3368.53,0.0,0.0,1,40.02,medium
690.41,52.62,31.46,55.49,20.34,490.07,1317.75,5.6,462.77,0,23.63,low
5266.61,115.35,9.42,0.34,7.03,830.0,1373.09,0.0,0.0,0,2.13,low
945.92,45.85,14.64,24.51,4.81,304.12,639.66,4.6,851.99,0,4.03,low
618.9,151.32,38.19,103.36,57.78,678.64,3568.27,4.9,1247.82,0,33.98,medium
169.44,24.84,34.1,66.02,57.86,174.81,598.26,28.7,252.86,1,45.95,medium
528.86,180.0,42.81,106.6,75.53,560.38,4413.74,4.2,2781.01,0,35.24,medium
327.6,116.93,54.0,112.34,77.9,1151.96,4309.16,0.0,0.0,1,74.75,high
1026.61,92.13,12.01,45.36,29.1,628.8,1182.24,5.7,708.11,1,19.93,low
182.29,43.53,47.99,110.08,60.05,239.69,1284.04,36.1,822.45,1,55.91,medium
1027.07,91.21,48.75,96.87,76.51,863.05,3086.53,27.5,1048.6,1,47.57,medium
1035.0,138.91,40.69,109.16,66.56,1290.59,4116.8,0.0,0.0,1,51.86,medium
73.86,61.37,54.96,134.46,87.76,533.33,2219.62,0.0,0.0,1,81.38,critical
849.81,185.44,45.21,111.03,65.33,1043.66,5235.88,0.0,0.0,1,51.33,medium
8.01,13.65,49.26,140.36,89.46,41.1,377.22,0.0,0.0,1,79.47,high
133.87,141.48,41.66,125.9,84.69,675.68,3622.32,0.0,0.0,1,76.18,high
3476.91,173.52,15.53,7.31,1.74,636.85,1984.36,0.0,0.0,0,2.78,low
631.91,55.18,8.14,24.45,19.37,179.02,403.53,0.0,0.0,0,8.73,low
517.03,41.61,15.42,29.17,23.47,192.41,513.29,0.0,0.0,0,13.29,low
1427.49,176.96,31.21,57.09,44.21,941.32,3702.52,0.0,0.0,0,24.4,low
3828.8,144.61,16.14,29.19,14.61,1027.43,2194.27,0.0,0.0,0,6.33,low
424.09,129.02,32.21,71.47,52.39,507.15,2585.04,30.4,1457.62,1,45.79,medium
1224.0,170.61,35.56,73.13,63.11,1059.15,4092.3,0.0,0.0,1,40.07,medium
71.29,6.15,28.36,73.73,20.39,57.6,144.88,12.5,105.49,0,23.9,low
1762.37,37.26,9.18,15.02,7.57,298.04,469.11,0.0,0.0,0,6.97,low
71.25,22.05,26.49,109.6,58.76,75.63,367.65,16.2,115.33,0,36.86,medium
1041.87,25.62,7.25,22.65,9.11,169.12,261.98,0.0,0.0,0,12.67,low
5193.77,78.84,9.56,2.84,12.88,767.6,1144.32,0.0,0.0,0,3.25,low
2173.7,160.84,26.03,42.12,45.22,877.63,2971.24,2.4,1488.25,0,12.81,low
5628.09,167.03,12.07,15.6,18.49,1538.69,2546.82,0.0,0.0,0,4.95,low
40.13,42.26,53.51,146.2,90.57,184.74,1315.31,0.0,0.0,1,79.37,high
2115.03,56.61,10.51,7.41,4.03,505.38,802.74,9.6,1108.66,0,0.65,low
2518.24,188.73,11.36,25.05,7.17,736.47,1808.39,0.0,0.0,0,3.97,low
3.14,23.73,55.76,129.02,97.96,145.4,806.93,0.0,0.0,1,86.51,critical
2838.09,67.33,6.01,22.65,4.03,417.64,619.89,0.0,0.0,0,5.32,low
7766.98,160.61,13.47,16.43,15.73,1233.2,2314.72,0.0,0.0,0,4.91,low
8456.24,149.75,8.61,28.39,20.39,1262.94,1907.58,2.2,1371.93,0,0.78,low
1376.01,86.87,20.63,28.97,30.35,682.94,1578.87,17.1,1269.76,0,10.33,low
368.18,119.42,30.59,109.51,79.35,424.98,2251.59,4.9,1291.89,1,49.58,medium
178.99,147.63,47.38,114.54,87.84,1118.33,4616.05,0.0,0.0,1,76.99,high
458.52,195.25,45.42,111.38,75.14,732.03,5166.27,22.6,1553.54,1,56.59,medium
627.65,67.81,32.67,64.37,33.47,346.05,1453.75,0.0,0.0,0,29.99,low
589.35,45.32,20.9,41.19,38.31,218.09,691.74,0.0,0.0,0,20.96,low
256.46,47.95,47.14,77.93,72.5,236.0,1366.24,0.0,0.0,1,51.61,medium
194.99,54.25,43.37,118.25,74.89,342.88,1519.3,0.0,0.0,1,64.54,high
517.8,37.97,6.11,1.59,3.64,152.68,268.68,0.0,0.0,0,1.76,low
118.06,28.46,28.01,71.57,53.69,141.75,540.38,12.4,410.25,1,47.69,medium
284.93,88.37,28.99,61.22,79.7,362.33,1643.15,11.4,1058.49,1,49.45,medium
406.65,191.41,47.35,146.89,97.24,1605.03,6136.62,0.0,0.0,1,74.9,high
63.45,16.23,29.06,68.68,71.44,99.13,334.98,10.9,154.12,1,56.11,medium
14.54,112.98,48.98,126.66,93.05,525.84,3292.87,0.0,0.0,1,84.84,critical
341.83,93.04,45.11,103.52,67.17,451.02,2549.48,0.0,0.0,1,58.44,medium
837.35,96.03,35.58,92.23,76.1,727.02,2435.22,16.5,1220.47,1,44.44,medium
300.19,9.34,17.16,1.82,19.7,43.03,123.14,0.0,0.0,0,6.99,low
1123.71,96.39,19.2,6.52,19.43,372.32,1297.51,0.0,0.0,0,8.11,low
940.43,40.92,23.67,54.56,25.01,378.15,862.29,15.6,481.59,0,15.71,low
830.84,79.37,24.27,26.44,35.61,424.75,1387.84,0.0,0.0,0,18.73,low
658.87,64.44,33.99,104.18,52.11,602.83,1697.87,0.0,0.0,1,43.8,medium
20.23,19.14,58.99,138.8,89.25,174.82,739.46,0.0,0.0,1,82.84,critical
463.49,160.71,29.24,72.92,59.83,730.3,3079.69,0.0,0.0,1,52.04,medium
54.16,67.12,54.32,116.74,82.5,550.23,2373.29,0.0,0.0,1,81.98,critical
1425.52,149.38,46.41,83.04,51.41,1341.83,4808.42,0.0,0.0,0,31.69,medium
830.9,62.88,26.31,75.59,27.86,618.14,1445.21,0.0,0.0,0,26.5,low
7022.07,135.98,19.82,20.37,0.86,1142.58,2489.86,0.0,0.0,0,4.54,low
88.63,105.15,51.11,148.37,89.65,391.57,3078.57,0.0,0.0,1,78.72,high
1284.67,127.09,12.83,21.03,27.08,465.07,1280.2,6.1,1004.46,0,3.56,low
784.07,125.92,21.58,73.15,20.57,407.87,1766.64,0.0,0.0,0,22.33,low
63.04,95.09,43.39,118.47,91.39,598.86,2661.7,0.0,0.0,0,71.38,high
125.53,63.85,54.4,149.98,99.61,561.06,2297.81,0.0,0.0,1,79.96,high
2936.93,127.68,18.26,11.58,4.99,869.0,2034.68,0.0,0.0,0,4.12,low
1278.06,111.86,15.31,43.68,51.64,954.07,1810.55,8.3,884.31,0,15.34,low
10356.23,171.03,18.15,19.47,21.73,1651.18,3202.99,15.0,1988.46,0,4.17,low
218.52,135.86,57.87,147.93,85.22,1162.97,5093.96,0.0,0.0,1,79.91,high
2232.82,104.95,12.65,5.26,23.8,502.9,1166.72,0.0,0.0,0,5.14,low
3173.81,116.98,6.7,14.78,16.47,653.09,1045.24,0.0,0.0,0,4.39,low
427.23,116.51,16.36,27.24,29.63,352.3,1305.17,0.0,0.0,0,20.65,low
736.4,48.09,6.02,4.18,9.22,226.04,370.84,0.0,0.0,0,2.95,low
51.59,98.16,41.62,140.02,97.92,334.74,2377.39,0.0,0.0,1,80.59,critical
208.64,59.92,42.48,77.87,74.9,410.1,1682.84,0.0,0.0,0,56.18,medium
440.47,15.16,18.32,24.92,17.53,83.48,222.35,0.0,0.0,0,16.55,low
631.19,141.89,47.4,114.01,66.2,1220.78,4583.63,0.0,0.0,1,62.95,high
1626.43,128.81,20.92,70.59,41.07,894.48,2242.1,0.0,0.0,1,29.24,low
79.74,188.12,54.72,128.08,77.87,661.45,5807.93,0.0,0.0,0,67.19,high
2762.08,167.38,21.44,61.3,38.56,1029.63,2823.91,1.8,2264.8,1,17.49,low
4820.12,198.18,16.94,21.56,5.9,789.44,2467.95,0.0,0.0,0,4.27,low
742.96,35.19,29.73,30.11,48.55,287.48,810.54,0.0,0.0,1,31.56,medium
420.52,73.94,25.37,28.12,37.64,346.94,1284.82,0.0,0.0,0,24.57,low
3583.12,88.23,8.39,16.89,16.63,630.67,1000.71,0.0,0.0,0,5.41,low
354.14,97.7,42.46,97.45,58.07,583.18,2657.07,14.2,1182.11,0,48.16,medium
1289.21,196.14,34.79,115.55,59.66,1109.92,4521.98,0.0,0.0,0,31.74,medium
1694.83,146.75,21.5,31.89,49.27,630.47,2207.72,8.7,760.56,0,12.88,low
2908.79,60.49,17.85,18.3,4.42,492.15,1032.0,0.0,0.0,1,16.54,low
7.44,91.22,44.78,122.01,89.13,453.13,2495.55,0.0,0.0,1,84.15,critical
9041.96,155.53,6.56,8.65,6.33,1344.29,1854.56,0.0,0.0,0,2.3,low
173.99,26.97,45.56,105.46,54.67,256.03,870.3,40.6,170.46,1,57.28,medium
1682.09,179.47,18.44,49.6,50.73,1041.63,2696.09,4.1,2644.58,1,23.9,low
2856.0,71.93,10.96,10.06,17.61,436.19,830.31,0.0,0.0,0,5.25,low
74.46,128.36,44.15,127.67,86.64,415.37,3248.79,0.0,0.0,1,78.79,high
4708.54,178.38,6.88,1.04,3.97,1287.52,1901.22,0.0,0.0,0,1.46,low
113.9,32.26,38.53,92.85,51.63,120.05,741.54,14.8,195.97,1,47.45,medium
9390.54,193.55,18.7,29.8,3.3,1465.45,3275.51,7.8,2649.22,1,10.87,low
1013.44,180.25,36.38,87.17,72.06,1007.25,4286.13,4.2,1547.41,1,39.36,medium
772.67,82.79,32.66,72.96,79.18,735.43,2087.25,0.0,0.0,1,45.77,medium
2494.04,112.65,27.26,37.62,27.27,1031.94,2567.16,1.2,1615.02,0,6.77,low
133.65,21.77,22.99,76.42,42.31,93.53,343.81,0.0,0.0,0,31.15,medium
7333.4,196.05,8.55,6.68,5.28,1135.53,1973.36,0.0,0.0,0,2.18,low
160.77,27.53,42.39,92.3,69.91,188.26,771.76,0.0,0.0,0,44.38,medium
1452.75,105.85,25.5,45.72,48.12,520.42,1870.02,3.8,963.12,0,14.5,low
143.9,124.91,46.26,135.65,85.69,511.46,3400.51,0.0,0.0,1,75.81,high
1856.03,104.92,17.72,8.23,4.61,350.18,1279.47,0.0,0.0,0,3.86,low
104.95,7.99,30.89,30.83,24.53,74.6,198.07,9.0,89.35,0,24.14,low
4341.56,106.71,9.17,12.61,24.79,822.52,1311.86,0.0,0.0,0,5.62,low
1167.86,53.96,9.09,21.94,11.34,258.63,503.99,5.4,849.87,0,3.54,low
9.32,5.75,52.2,112.5,85.15,39.88,189.99,0.0,0.0,0,67.75,high
1740.9,191.64,29.46,42.09,22.87,743.48,3566.23,0.0,0.0,0,18.52,low
2355.21,141.74,10.6,35.98,28.68,1054.2,1805.38,6.1,905.18,1,14.92,low
3782.28,173.81,7.42,27.38,18.93,1227.75,1872.33,0.0,0.0,0,5.15,low
7013.86,113.96,15.06,14.4,13.37,1128.79,1987.16,0.0,0.0,1,15.13,low
276.66,146.14,45.52,90.76,57.02,499.17,3825.58,0.0,0.0,0,49.54,medium
1228.98,103.99,29.77,50.12,43.39,818.99,2366.76,0.0,0.0,0,23.61,low
172.31,108.77,58.21,121.15,76.89,587.9,3753.3,31.3,1738.76,0,63.65,high
919.84,46.54,13.52,58.22,31.99,414.67,729.26,0.0,0.0,0,17.64,low
1250.34,139.67,32.77,66.8,75.64,1044.02,3332.8,27.2,2059.54,0,28.71,low
748.64,19.89,16.42,20.53,10.34,108.85,272.14,0.0,0.0,0,15.43,low
1956.2,92.51,16.02,0.17,15.09,545.4,1286.32,0.0,0.0,1,13.97,low
2463.23,91.36,5.75,13.99,3.68,528.3,790.79,0.0,0.0,1,13.05,low
218.15,5.85,6.45,30.0,18.71,49.0,67.85,0.0,0.0,0,15.11,low
1339.73,43.34,18.5,29.63,1.12,248.87,649.75,0.0,0.0,0,10.81,low
441.74,8.01,19.99,7.1,5.68,68.9,148.99,0.0,0.0,0,13.98,low
